id,song,artist,album,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6wNmHqU0iqqaiJ2ypZEc4J,Lambada - Single Version,Kaoma,Lambada (Best Remix),audio_features,0.757,0.654,2,-10.263,0,0.0325,0.273,0.000875,0.0565,0.971,118.506
5unmsMTn84dE2kb3kz4wfe,Around the World (La La La La La) - Radio Version,"A Touch Of Class, Pete Konemann",Smash! Vol. 11,audio_features,0.608,0.979,9,-6.184,0,0.0279,0.119,0.000878,0.156,0.653,131.985
3BnTYFrWGVwYFe1E8SXqY6,Move Ya Body,"Nina Sky, Jabba",Ultimate R&B 2007,audio_features,0.864,0.701,11,-7.009,0,0.0433,0.0198,0.000856,0.0635,0.882,121.055
4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,Queen,News Of The World (2011 Remaster),audio_features,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308
3wfujdbamR3Z46F4xav7LM,Drive,The Cars,Heartbeat City,audio_features,0.582,0.606,6,-9.961,1,0.0289,0.124,0.00139,0.151,0.504,111.441
0FrCX7P2C2hcRTcuhjEvK4,Smalltown Boy,Bronski Beat,The Age Of Consent,audio_features,0.679,0.564,10,-11.247,1,0.0267,0.529,0.0709,0.275,0.926,134.586
5Q3ONCf28WRvJWljz1Iqp2,"Loca People (What the F**k!"") - Radio Edit",Sak Noel,"Loca People (What the F**k!"") [Radio Edit]",audio_features,0.914,0.805,11,-3.132,0,0.0558,0.00065,0.0075,0.053,0.767,128.004
636vdFAufIda3oSxnafrDI,The Way I Are,Timbaland,Summer Party,audio_features,0.743,0.828,3,-6.273,0,0.0692,0.167,0.744,0.132,0.753,114.725
19EQUqnUXEeiBrY10JhPEF,It's My Life,No Doubt,The Singles Collection,audio_features,0.606,0.75,8,-4.535,0,0.0306,0.00264,0.000788,0.321,0.771,126.316
5rLi8B8qgk6qThwRnKHW2P,The Ballad of Mona Lisa,Panic! At The Disco,Vices & Virtues,audio_features,0.436,0.893,9,-4.18,0,0.0556,0.000362,0,0.103,0.0794,124.113
61iJ9cAYgB5rJamvuChwEn,Someday (I Will Understand),Britney Spears,Britney & Kevin: Chaotic DVD Bonus Audio,audio_features,0.523,0.561,0,-9.444,0,0.0275,0.732,2.55e-05,0.126,0.176,135.972
5jhF4d9nxIm1P58WQCCa5h,Roulette,Katy Perry,Witness,audio_features,0.64,0.627,6,-4.498,0,0.0319,0.0164,3.03e-05,0.118,0.427,112.036
5HFUJIjkg7DgP3EuWtZ1rA,"Kynnet, Kynnet","Pyhimys, Vesta","Kynnet, Kynnet",audio_features,0.711,0.811,0,-7.238,1,0.0781,0.678,0.000281,0.202,0.313,99.995
2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),"Macklemore, Kesha",GEMINI,audio_features,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964
7yxNIKwbgYlqWgBYeEtFXN,Marry Me,Jason Derulo,Tattoos (Deluxe Edition),audio_features,0.568,0.631,7,-5.623,1,0.0273,0.033,0,0.144,0.23,105.096
48lVHYfNO1TvL54zMNwVnX,Need You Now,Lady A,Need You Now (Remix),audio_features,0.588,0.724,4,-4.379,1,0.0315,0.0348,9.52e-05,0.239,0.377,107.986
0H1OyEooZ5SzBYYdJEzxoy,If I Had You,Adam Lambert,For Your Entertainment,audio_features,0.648,0.908,4,-4.251,0,0.108,0.0113,0,0.374,0.793,131.147
69NoXdIrkoHfXCKD9EuxEp,Lentäjän poika,Edu Kettunen,Suomihuiput,audio_features,0.377,0.228,0,-11.938,1,0.037,0.67,0,0.11,0.219,120.178
4HM4V3HbXpt4FQeq0Bwo6X,What About Us,"The Saturdays, Sean Paul",What About Us,audio_features,0.705,0.68,7,-4.751,1,0.0584,0.0059,0,0.214,0.689,123.941
5rmhbh6NJm63yeFuP5MgjH,Rannalle,"TCT, Jontte Valosaari",Rannalle,audio_features,0.707,0.815,11,-6.575,0,0.156,0.000741,0,0.328,0.814,128.045
0SDJmLCAWqHTo9bfKRAiRw,Just Friends,"G-Eazy, phem",Just Friends,audio_features,0.456,0.808,4,-5.653,0,0.391,0.145,0,0.0632,0.162,88.073
1ElghIQKSmdL7FxDQWBv2I,Valitsemaanne Numeroon (feat. Vesta),"Töölön Ketterä, Vesta",Valitsemaanne numeroon (feat. Vesta),audio_features,0.747,0.841,5,-5.05,0,0.22,0.142,0,0.215,0.642,124.913
7EmGUiUaOSGDnUUQUDrOXC,Wolves,"Selena Gomez, Marshmello",Wolves,audio_features,0.715,0.802,11,-4.647,0,0.0394,0.139,0,0.177,0.327,124.989
4fI5Ea4TThfaEGJszi3eH9,10 Feet Down,"NF, Ruelle",Perception,audio_features,0.471,0.846,5,-6.59,1,0.272,0.0862,1.19e-05,0.271,0.0717,191.982
6mrKP2jyIQmM0rw6fQryjr,Let You Down,NF,Perception,audio_features,0.659,0.716,5,-5.673,0,0.111,0.33,0,0.173,0.437,148.015
4tERsdVCLtLtrGdFBf9DGC,New,Daya,New,audio_features,0.715,0.742,0,-4.331,1,0.0347,0.052,2.47e-05,0.364,0.322,106.971
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",All Your Fault: Pt. 2,audio_features,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084
0CLnkxpa3M4eA3HeGaERat,Gorgeous,Taylor Swift,Gorgeous,audio_features,0.794,0.537,7,-6.865,1,0.169,0.079,4.98e-06,0.227,0.418,92.022
7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,Halsey,hopeless fountain kingdom (Deluxe),audio_features,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384
3Uw0h4GVLVjoUEToSWe0gY,Almost Famous,G-Eazy,These Things Happen,audio_features,0.696,0.522,9,-9.489,0,0.0872,0.0337,6.35e-06,0.113,0.0934,124.025
1aUF83Zjjy9Z2cXWA10DHP,Lähen menee (feat. Reino Nordin),"JVG, Reino Nordin",Popkorni,audio_features,0.808,0.762,1,-5.069,1,0.0803,0.0904,0,0.129,0.505,101.922
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,Stoney (Deluxe),audio_features,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95
4f1QbCjIAgQwnf7ms9NXWx,Me You,Russ,There's Really A Wolf,audio_features,0.702,0.762,8,-2.733,1,0.0328,0.00196,0.000451,0.142,0.233,95.019
2xRRSWrjBy8tFJaEHMAMQS,Makia,OG Ulla-Maija,Makia,audio_features,0.717,0.855,8,-6.014,0,0.25,0.116,0,0.0627,0.623,134.926
0QMQzOLL3tUDnCEcpolpBe,Jonkun Ex,"IKE, Elastinen",Jonkun Ex,audio_features,0.663,0.741,0,-6.64,1,0.135,0.0884,0,0.161,0.272,99.029
2DGa7iaidT5s0qnINlwMjJ,The Spectre,Alan Walker,The Spectre,audio_features,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957
4aBdUWD9fIwI4YyiRTYjpN,Phases,"ALMA, French Montana",Phases,audio_features,0.767,0.718,1,-4.392,1,0.106,0.325,3.26e-06,0.099,0.493,109.991
7wCc1HYuZCRllw6HdL94R4,Paris Hilton,Aste,Nuorallatanssija,audio_features,0.584,0.878,8,-3.602,1,0.279,0.0372,0,0.293,0.62,112.872
5GvOl4aIzh8laPhj9NLt6S,<3,ibe,IBE,audio_features,0.591,0.385,3,-9.43,0,0.068,0.137,0.00728,0.13,0.131,80.028
2fCw9Il3rFZDg7hrsiz7Uw,Beam Me Up (Kill Mode) (Original Mix),CAZZETTE,Eject pt. I,audio_features,0.761,0.634,7,-3.978,1,0.0968,0.00168,0.00186,0.0875,0.37,126.005
1nAGuIZXz6vb8XW0xiMqic,Papi,Jennifer Lopez,Love?,audio_features,0.705,0.805,4,-4.887,0,0.0595,0.134,0.000139,0.367,0.887,120.022
3RPsqX9PQ1n2QfJCcb0yEw,SexyBack,"Justin Timberlake, Timbaland",FutureSex/LoveSounds,audio_features,0.975,0.595,7,-5.639,0,0.0784,0.0602,0,0.0529,0.963,117.009
0ttPiazh17aXIo5NIckHES,Calabria - Firebeatz Remix,"Rune RK, Firebeatz",Calabria (Firebeatz Remix),audio_features,0.636,0.879,10,-2.862,1,0.0702,0.000732,0.446,0.324,0.395,128.004
3r3IydiFlCmsgY9B9L3o6Y,I Mean It,"G-Eazy, Remo",I Mean It,audio_features,0.719,0.577,10,-5.966,1,0.119,0.135,0,0.134,0.135,139.97
0W1qOdPQCP5MCogLNm8cuo,One More Night,Maroon 5,Overexposed,audio_features,0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998
1ml03ZtwxEJJiEuIsjke7W,Payphone,"Maroon 5, Wiz Khalifa",Overexposed,audio_features,0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028
38JE3O2HocFNvtljgtlNKv,Antidote - Radio Edit,"Swedish House Mafia, Knife Party",Antidote,audio_features,0.648,0.859,7,-4.974,1,0.111,0.00645,0.0282,0.135,0.633,128.03
0ZFqkCpQ7YrKAm0528LREE,Young Blood,The Naked And Famous,Young Blood,audio_features,0.592,0.819,6,-5.908,1,0.0353,0.000175,0.000261,0.717,0.463,104.978
5oBzet0pFpm9tEz5pUmdK1,Chandelier (feat. Lauriana Mae),"B.o.B, Lauriana Mae",Strange Clouds,audio_features,0.701,0.75,1,-4.622,0,0.0456,0.011,0.000199,0.125,0.568,113.473
0SjwRXqTCc2TxjLQCj4mxD,Cannonball (Radio Edit),Showtek & Justin Prime,Cannonball,audio_features,0.627,0.967,1,-5.48,1,0.0493,0.00296,0.798,0.396,0.411,127.979
2JPavCWYtpCSnyLwnLBvXZ,Long Live A$AP,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),audio_features,0.716,0.832,0,-4.939,0,0.351,0.61,0,0.115,0.399,130.042
0Zh5U48tZNeAzzLTV1CVBE,Forgot About Dre,"Dr. Dre, Eminem",2001 (Explicit Version),audio_features,0.925,0.737,8,-1.292,1,0.0777,0.092,0,0.169,0.603,133.946
5FqH0UN6ekEYOciZKMxQnY,Molly,"Tyga, Cedric Gervais, Wiz Khalifa, Mally Mall",Molly,audio_features,0.839,0.795,10,-6.321,1,0.0544,0.0947,0,0.348,0.769,140.042
1KtD0xaLAikgIt5tPbteZQ,Thinking About You (feat. Ayah Marar),"Calvin Harris, Ayah Marar",18 Months,audio_features,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985
7L7KnCltNM8yXWs3ozuUY1,Dang! (feat. Anderson .Paak),"Mac Miller, Anderson .Paak",Dang! (feat. Anderson .Paak),audio_features,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018
7uKSil5r7uHexnM9lukPTc,Willy Wonka (feat. Offset),"Macklemore, Offset",GEMINI,audio_features,0.879,0.609,4,-4.943,0,0.114,0.0071,0,0.072,0.569,123.991
314bi2IzSFaBWmAfn1c0eu,Frick Da Police,Ricegum,Frick Da Police,audio_features,0.806,0.747,1,-5.617,1,0.2,0.0622,0,0.106,0.107,101.819
6vSCM2SU46QPusXLiy0kjz,God Church,Ricegum,God Church,audio_features,0.844,0.747,8,-4.282,1,0.266,0.379,0,0.233,0.509,102.013
0Xf805Zcfll6tIut8lKGJS,Outta My Hair,Logan Paul,Outta My Hair,audio_features,0.834,0.611,5,-4.585,0,0.207,0.103,0,0.0578,0.893,103.011
51w95jAPQDOWN3M7xopWWh,Help Me Help You (feat. Why Don't We),"Logan Paul, Why Don't We",Help Me Help You (feat. Why Don't We),audio_features,0.811,0.641,1,-4.167,0,0.256,0.205,0,0.547,0.781,134.971
1hr8c67jxMqSgJwX2d7jH0,2016,Logan Paul,2016,audio_features,0.79,0.636,7,-5.45,0,0.0672,0.00082,0,0.124,0.158,137.961
4l62h4tiuUwn7eD6hxMlVQ,It's Everyday Bro,"Jake Paul, Team 10",It's Everyday Bro,audio_features,0.79,0.714,1,-7.86,0,0.202,0.00142,0,0.111,0.559,150.033
0B3LaidsxjnBTUlKgKQQe5,Sweatshirt,Jacob Sartorius,Sweatshirt,audio_features,0.667,0.492,8,-8.612,1,0.03,0.321,0,0.0744,0.796,95.976
5kApwSRDqF5CKclVLw1FBM,Dead,Madison Beer,Dead,audio_features,0.583,0.7,2,-4.969,0,0.211,0.4,0,0.183,0.553,103.072
4Hh9s8aHYNezPsKmjy6uO9,Unbreakable,Madison Beer,Unbreakable,audio_features,0.729,0.653,7,-5.092,1,0.034,0.193,0,0.0614,0.43,123.031
4JKDi7xPPKkNAeG8XwBy6h,I'm Not The Only One,Sam Smith,In The Lonely Hour (Deluxe),audio_features,0.515,0.494,5,-5.78,1,0.0416,0.562,1.82e-05,0.0771,0.474,81.329
2GQEM9JuHu30sGFvRYeCxz,Faded,ZHU,THE NIGHTDAY,audio_features,0.867,0.477,9,-7.183,0,0.049,0.00843,0.175,0.113,0.614,124.979
38VErEiTizjEE6BjsmroFx,Body Language,"Kid Ink, Usher, Tinashe",Body Language,audio_features,0.886,0.529,5,-5.766,0,0.0383,0.0175,0,0.0997,0.262,99.023
3E2AepNzwCD7xGIGruIBrW,Foreign Remix (feat. Justin Bieber),"Trey Songz, Justin Bieber",Trigga (Deluxe),audio_features,0.709,0.583,5,-6.814,0,0.0595,0.137,0,0.395,0.545,123.927
6gmhFrUjNhwWIAWMYw2qmb,No Flex Zone,Rae Sremmurd,No Flex Zone,audio_features,0.93,0.508,1,-6.1,1,0.13,0.00787,0,0.0855,0.229,120.05
70yhaHLp9STtzI2Kzba6Tr,Best Mistake,"Ariana Grande, Big Sean",My Everything (Deluxe),audio_features,0.654,0.578,6,-6.897,1,0.449,0.546,0,0.112,0.233,143.867
7lxKUx67JrEoxjayHCb0Xr,Habits (Stay High) - The Chainsmokers Extended Mix,"Tove Lo, The Chainsmokers",Habits (Stay High) [The Chainsmokers Extended Mix],audio_features,0.684,0.772,10,-5.976,1,0.0356,0.00248,0.00403,0.0894,0.0418,128.025
4XoP1AkbOurU9CeZ2rMEz2,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",LONG.LIVE.A$AP (Deluxe Version),audio_features,0.869,0.687,1,-6.816,1,0.263,0.0208,1e-06,0.114,0.668,96.006
4s2rzq6ZpCfg5ODq0z79QG,Don't Let Me Down (feat. Daya) - W&W Remix,"The Chainsmokers, Daya, W&W",Don't Let Me Down (Remixes) (feat. Daya),audio_features,0.431,0.877,8,-5.677,0,0.121,0.041,0.00128,0.126,0.484,159.897
662vtOAyenh4uGaEP8buDu,Complicated (feat. Kiiara) - Diego Miranda & Wolfpack Remix,"Dimitri Vegas & Like Mike, David Guetta, Kiiara, Diego Miranda, Wolfpack",Complicated (The Remixes Part 1),audio_features,0.524,0.827,8,-5.17,1,0.059,0.00103,0.0267,0.0412,0.236,128.011
2UN6a0lRIU0g1zfLQ0rp6p,Are You with Me - Dimaro Radio Edit,Lost Frequencies,Are You With Me,audio_features,0.643,0.891,5,-3.908,0,0.0925,0.0049,0.00165,0.308,0.316,128.047
5sBShwG9BmGQemBbsBimPb,En halua tietää,Antti Tuisku,Ensimmäinen,audio_features,0.76,0.773,7,-6.555,0,0.236,0.094,3.85e-05,0.602,0.827,142.089
3fFjcrLF5X4Qq9Rq4r7MWD,En kommentoi,Antti Tuisku,En kommentoi,audio_features,0.709,0.706,8,-5.613,1,0.0802,0.0194,3.19e-05,0.0436,0.503,123.984
2hCKzqwjRjhycKeZJvbloJ,Go Flex,Post Malone,Stoney,audio_features,0.663,0.489,5,-8.198,1,0.124,0.227,0,0.0769,0.117,81.959
6foxplXS0YEq8cO374Lty4,Gucci Gang,Lil Pump,Gucci Gang,audio_features,0.95,0.533,5,-7.022,1,0.148,0.247,0,0.114,0.675,119.869
7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),"XXXTENTACION, Trippie Redd",17,audio_features,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,Luv Is Rage 2,audio_features,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096
4VSVT9njJD3BsXIdCNHOVQ,Swang,Rae Sremmurd,SremmLife 2 (Deluxe),audio_features,0.672,0.326,8,-9.36,1,0.0634,0.225,2.87e-05,0.101,0.154,140.008
312WNtMs3F28cUukaPY9bo,American Teen,Khalid,American Teen,audio_features,0.658,0.623,0,-6.934,1,0.0398,0.0683,0,0.321,0.207,100.436
4IWGnyOHDrVZEtPWfs4s7q,Do What I Want,Lil Uzi Vert,The Perfect LUV Tape,audio_features,0.681,0.701,9,-6.336,1,0.0767,0.106,0,0.208,0.398,139.952
1JqT97Gea7tOrQtlvYi27J,"Nihee (feat. IBE, Deezydavid)","JVG, DeezyDavid, ibe",Popkorni,audio_features,0.788,0.595,2,-6.529,1,0.156,0.0216,0,0.101,0.73,136.008
7wGoVu4Dady5GV0Sv4UIsx,rockstar,"Post Malone, 21 Savage",rockstar,audio_features,0.577,0.522,5,-6.594,0,0.0984,0.13,9.03e-05,0.142,0.119,159.772
6Sm2YzLtL8FcyTMONOkiFw,Feeling Myself,"Nicki Minaj, Beyoncé",The Pinkprint,audio_features,0.69,0.699,2,-5.612,1,0.184,0.425,0.0109,0.399,0.465,139.83
5c7tO3OhDBA4CUkdGoKkI2,All About You,Hilary Duff,All About You,audio_features,0.544,0.874,1,-5.108,1,0.0552,0.00506,0.000229,0.0782,0.635,158.128
2oyjhY5mK8DB41ShJbVpFC,Breaking Free,"Troy, Gabriella",The Very Best Of Disney Channel,audio_features,0.58,0.596,0,-6.434,0,0.0377,0.0455,0,0.137,0.335,108.054
3QJaomB69CliBLvq2I0x0t,Code Lyoko 'A World Without Danger' For Orchestra,"Debra Reynolds, Noam Kaniel, Walt Ribeiro",Every Song!,audio_features,0.585,0.761,5,-5.825,1,0.0273,0.134,0.956,0.197,0.625,127.009
3cEsSgxScaS8bLMpNAGjAJ,Ekstaasiin,Gabriel Lion,Ekstaasiin,audio_features,0.627,0.769,2,-7.136,1,0.0329,0.00677,0.000151,0.0801,0.39,99.961
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Little Voice,audio_features,0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055
3Q8Yi4fkTzDKs5WBeLxs0M,Love In This Club,"Usher, Jeezy",Total Club Hits Vol. 2,audio_features,0.502,0.825,0,-5.614,1,0.13,0.0465,0,0.11,0.468,140.403
40XRRsy4XLXYvCnRMDVXiO,With You,Chris Brown,With You (Deluxe Single),audio_features,0.555,0.685,3,-4.447,1,0.132,0.152,0,0.124,0.665,85.905
0G71WvIkF2K6HViJeFvOcM,See You Again,Miley Cyrus,Hannah Montana 2 / Meet Miley Cyrus,audio_features,0.692,0.911,9,-5.098,0,0.177,0.0149,7.34e-05,0.112,0.801,138.975
5WeiB5JDBy6T5QQxtj09zb,Crank That (Soulja Boy) [Travis Barker Remix],"Soulja Boy, Travis Barker",Crank That (Soulja Boy) [Travis Barker Remix],audio_features,0.671,0.531,8,-5.551,1,0.0467,0.0307,0,0.365,0.28,140.013
7xRNsqOQOgWbHV1nbXnfXN,Boom Boom Pow,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),audio_features,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048
0WfKDYeUAoLA3vdvLKKWMW,Poker Face,Lady Gaga,The Fame,audio_features,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33e-06,0.121,0.776,119.001
6HkjpGIOHv4y0IBAxUbE5z,Just Dance,"Lady Gaga, Colby O'Donis",The Fame,audio_features,0.822,0.737,1,-4.542,0,0.0314,0.0261,4.19e-05,0.18,0.753,118.994
1vrd6UOGamcKNGnSHJQlSt,Love Story,Taylor Swift,Fearless,audio_features,0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,audio_features,0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96
3fLu9Iu9rG3fDf3ErDqSSV,Single Ladies (Put a Ring on It) - Dave Audé Remix - Club Version,"Beyoncé, Dave Audé for Awestruck Productions, Inc.",Single Ladies (Put A Ring On It) Dance Remixes,audio_features,0.796,0.845,1,-5.784,0,0.0819,0.00972,0.778,0.0334,0.657,126.016
6ihL9TjfRjadfEePzXXyVF,Gives You Hell,The All-American Rejects,When The World Comes Down,audio_features,0.718,0.691,4,-6.44,1,0.0387,0.0159,0,0.0627,0.552,100.008
1k2NovMHKHhgGsHxg0aYAS,Dead And Gone - feat. Justin Timberlake,"T.I., Justin Timberlake",Paper Trail,audio_features,0.713,0.746,0,-4.99,1,0.259,0.0402,0,0.601,0.47,135.021
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,Only By The Night,audio_features,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028
4IoYz8XqqdowINzfRrFnhi,You Found Me,The Fray,The Fray,audio_features,0.338,0.803,8,-5.412,0,0.0413,0.0187,0,0.136,0.4,151.994
7LP4Es66zdY7CyjepqmvAg,Down,"Jay Sean, Lil Wayne",All Or Nothing,audio_features,0.657,0.695,2,-4.493,1,0.0321,0.0108,0,0.0822,0.683,65.997
3fyMH1t6UPeR5croea9PrR,Best I Ever Had,Drake,So Far Gone,audio_features,0.427,0.861,1,-4.874,1,0.376,0.219,0,0.277,0.581,161.776
6li2D8wQPvgwI2QIrGPhAF,My Life Would Suck Without You,Kelly Clarkson,My Life Would Suck Without You,audio_features,0.529,0.878,9,-3.957,1,0.0534,0.00347,0,0.101,0.397,144.973
5c0Wgs68kjgViFCVDGLB2I,LoveGame,Lady Gaga,The Fame,audio_features,0.894,0.677,6,-5.618,0,0.0548,0.00562,2.63e-06,0.31,0.857,105.029
3FgxTW3HiEqSvR9h1H4q5J,Sober,P!nk,Greatest Hits...So Far!!!,audio_features,0.618,0.792,6,-4.907,1,0.03,0.0746,0,0.182,0.404,90.981
16XNk3bVCSHXN1rlwbXtHb,Birthday Sex,Jeremih,Jeremih,audio_features,0.677,0.523,7,-5.603,0,0.0439,0.295,0,0.15,0.446,60.019
0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister",Train,"Hey, Soul Sister",audio_features,0.675,0.885,1,-4.432,0,0.0436,0.217,0,0.086,0.768,97.03
4wyiZBiVhuR4xq67lxDef0,Eurovisioit,"ibe, Kube",Eurovisioit,audio_features,0.808,0.799,6,-6.542,1,0.336,0.222,0,0.202,0.436,82.489
1lUUwzA1wD7KpW7LwPvtey,Sokeri,"ibe, Cledos",IBE,audio_features,0.689,0.638,10,-7.162,0,0.297,0.0231,1.54e-06,0.361,0.521,155.087
5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,Stoney (Deluxe),audio_features,0.665,0.498,5,-8.185,1,0.0832,0.228,0,0.0757,0.127,81.967
42CeaId2XNlxugDvyqHfDf,Candy Paint,Post Malone,Candy Paint,audio_features,0.765,0.688,4,-5.566,1,0.0841,0.633,0,0.0734,0.434,90.013
5b2QnYcT9rQIkhRWt4HztQ,Walk On Water (feat. Beyoncé),"Eminem, Beyoncé",Walk On Water (feat. Beyoncé),audio_features,0.49,0.598,9,-4.814,0,0.186,0.801,0,0.576,0.61,84.004
2Xqd0wUttjueBfdcltADOv,No Limit,"G-Eazy, A$AP Rocky, Cardi B",No Limit,audio_features,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",Without Warning,audio_features,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007
3v3K7xgKQahAml0BGjdIfY,Tää On Se Maa,Pasi ja Anssi,Tää On Se Maa,audio_features,0.717,0.948,3,-3.984,0,0.0539,0.0672,0.000224,0.102,0.755,135.972
0gySKxqIOHTVD3YObTsJug,Nössö,"Petri Nygård, Vesku Jokinen",Nössö,audio_features,0.875,0.814,0,-3.916,1,0.043,0.0827,0,0.184,0.695,109.996
6jdRdqyMlZQdLAnA7Cl9LD,En sun kaa (feat. Bizi),"JVG, Bizi",Popkorni,audio_features,0.762,0.796,1,-5.842,0,0.0792,0.0282,0,0.0988,0.384,97.992
5gIRPQWULwrvIt0F6pY7ph,Stranger Things (feat. OneRepublic),"Kygo, OneRepublic",Kids in Love,audio_features,0.604,0.661,0,-5.914,1,0.0375,0.234,0,0.0951,0.506,107.016
1jQsKN68yE94tMYml0wHMd,Jump Out The Window,Big Sean,I Decided.,audio_features,0.747,0.704,1,-6.743,1,0.0986,0.136,0,0.131,0.494,136.936
5u6vkDnOyaf8LsteDAj2ub,Ghostface Killers (feat. Travis Scott),"21 Savage, Offset, Metro Boomin, Travis Scott",Without Warning,audio_features,0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996
0tdCy39PgWN8LFWu34ORn3,Rap Saved Me (feat. Quavo),"21 Savage, Offset, Metro Boomin, Quavo",Without Warning,audio_features,0.845,0.399,1,-7.509,1,0.312,0.00525,0.741,0.102,0.148,143.049
5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),"Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander",All Falls Down (feat. Juliander),audio_features,0.658,0.678,1,-4.407,1,0.058,0.303,0,0.361,0.662,97.976
5jlqJ9ZEZ1t0Q88gOdkFhQ,Savage,Artem x Yonas,Savage,audio_features,0.636,0.705,0,-6.859,1,0.175,0.31,0,0.107,0.651,197.81
6m6Oy3F6GG0zRwH03rWmTv,Still Serving,"21 Savage, Offset, Metro Boomin",Without Warning,audio_features,0.926,0.544,5,-6.827,1,0.0726,0.413,9.54e-05,0.112,0.656,115.956
7pstxLUhvsJC3M4TxHe2aI,Carry You Home,"Tiësto, Stargate, Aloe Blacc",Carry You Home,audio_features,0.518,0.724,8,-6.327,1,0.0839,0.0308,0,0.116,0.334,121.884
43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,Lil Pump,audio_features,0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889
0NBiC3zLXoBQXBjsbnbwJq,Molly (feat. Brendon Urie of Panic at the Disco),"Lil Dicky, Brendon Urie",Professional Rapper,audio_features,0.831,0.514,7,-6.695,1,0.0368,0.203,0.000156,0.115,0.397,114.94
1hBM2D1ULT3aeKuddSwPsK,STARSTRUKK (feat. Katy Perry),"3OH!3, Katy Perry, Matt Squire",WANT (Deluxe),audio_features,0.607,0.805,11,-5.579,0,0.0608,0.00175,0,0.231,0.232,139.894
6wqPgPizZDqTph2ouCbqoj,Tyhjässä Huoneessa - Vain Elämää Kausi 5,Mikael Gabriel,Tyhjässä Huoneessa (Vain Elämää Kausi 5),audio_features,0.566,0.663,7,-7.9,0,0.0882,0.2,0,0.12,0.566,164.122
6DIUmmgvPaAsvsuRBlAH28,Kuolevainen,Johanna Kurkela,Ingrid,audio_features,0.656,0.432,1,-8.363,1,0.0338,0.141,0,0.373,0.258,122.057
1q7mHXeH2BQW9bBLxcjhXE,Sä huudat,Cheek,Alpha Omega,audio_features,0.592,0.938,9,-3.633,0,0.218,0.379,0,0.225,0.481,86.02
